"","DP","LoF","MSE","df","label","DP.1","LoF(DP)","MSE(D)","weighted_1","weighted_2","weighted_3","weighted_4","weighted_5","weighted_6","weighted_7","weighted_8","weighted_9","weighted_10","weighted_11"
"32",0.166923014743089,0.0813122292554812,0.0659496807630587,9,161,0.732945430178197,0.813114480922948,0.90855964168269,0.771989988927441,0.816042056156218,0.85951323517114,0.815065028439962,0.793710462257091,0.814576953333912,0.83749564042002,0.78734590811838,0.758749339690874,0.845784083652777,0.785461695751851
"33",0.160987573717672,0.0770154899117862,0.0673927414347167,10,132,0.75996835048943,0.858478614620098,0.889104925064016,0.807723081682879,0.822004624873199,0.873657578414371,0.833987102455358,0.814832564862352,0.840043684323891,0.847437649631011,0.800782688794588,0.791480399678117,0.843788973922552,0.82429909439149
"34",0.167350933559002,0.0812650400888564,0.0660997552591116,9,154,0.731071277856843,0.813586642072235,0.906496825718773,0.771226183468253,0.814072351054496,0.85878618321773,0.813910415850408,0.792359711476288,0.813829460328316,0.83613042476947,0.785407861033742,0.757601950906867,0.843782989234589,0.785095425579396
"35",0.167261492011004,0.0812774723554602,0.0661349054452361,9,125,0.731462211514089,0.813462195214498,0.906015029730243,0.771373357262682,0.814073557678596,0.858492268446078,0.813869719155033,0.792435898508715,0.813767819033972,0.835987951595875,0.78554860886573,0.757833363764819,0.843634308344579,0.785155265979231
"36",0.160828312869524,0.0770410973629744,0.0674508584451796,10,127,0.760720912037241,0.858193267578421,0.888338854454632,0.807988592256398,0.822057141297881,0.873135971210264,0.833930207082852,0.814992510610738,0.839930892530215,0.847211697545223,0.801081045579403,0.791915064284955,0.843582490545723,0.824388365191601
"37",0.167292741055069,0.0812564140235243,0.0661400215340527,9,146,0.731325579794532,0.813673011272897,0.905944947301273,0.771401248853224,0.813966039738164,0.858570296084189,0.813868351859564,0.792397892209547,0.813819512316844,0.835970731389844,0.785430530027309,0.757804441698263,0.843538274255769,0.785242014943547
"38",0.167421749282198,0.0812440625354467,0.0661295947555287,9,160,0.73076205076137,0.813796713512595,0.906087789357924,0.77116259976047,0.81371651766511,0.858703246257618,0.81374324873613,0.792153864618903,0.813756614600938,0.835907300633554,0.785068254885678,0.757453484507825,0.843410196502536,0.785119835650031
"39",0.160924327304479,0.0769411962140816,0.0674693979948454,10,131,0.760267032939213,0.859307553521736,0.888094752642527,0.808271739019882,0.821698948861697,0.873582582924328,0.834048612204469,0.814957691139395,0.840292873632597,0.847243701736877,0.800689021647611,0.79194249775393,0.843260172558696,0.824937676600374
"40",0.167363247756443,0.0812430616768226,0.0661639185542755,9,148,0.731017487337241,0.813806738928208,0.905617738979888,0.771302118154367,0.81364759204284,0.858485770921545,0.813700637546269,0.792191966112913,0.813727161594826,0.83576604400595,0.785115378856864,0.757633096386244,0.843216706569961,0.785217752903085
"41",0.160923598962971,0.0769606148604403,0.0674753294390283,10,135,0.76027047391394,0.859090733664911,0.888016684339663,0.808171590207486,0.821664691614774,0.873433972808502,0.833955277836988,0.814890213734129,0.840169341707902,0.8471539741473,0.800667975214395,0.79187827405534,0.843212025890783,0.824800149994837
"42",0.160915068598217,0.0770260557493669,0.067478633419347,10,110,0.760310777065849,0.858360855174669,0.887973204063033,0.807849620165015,0.821666353695231,0.873041487451619,0.833720160712622,0.814728698239521,0.839813213772021,0.846964471284972,0.800683202951006,0.791681929770251,0.843199400595053,0.824347486357497
"43",0.160974410810803,0.0769315964817876,0.0674875302803325,10,134,0.760030493239764,0.859414780238056,0.887856142820421,0.808196411351766,0.821460736830287,0.873519714640156,0.833922093065508,0.814801582946803,0.840223481353141,0.847090401565314,0.8004512354386,0.791811158076139,0.84302167612248,0.824920730984526
"44",0.167464644810186,0.0812178186483543,0.0662127027371634,9,156,0.730574868421858,0.814059675377627,0.904950498109502,0.771188394769106,0.813101525693221,0.858302807128023,0.813420783550887,0.791867703839263,0.813580459484418,0.835396505847714,0.784605642105539,0.757405695324274,0.84263234369619,0.785221901416946
"45",0.167883693024618,0.0809019762821216,0.0661442967022289,9,41,0.728751307785291,0.817237774924037,0.905886392487008,0.771727346442663,0.812505934273594,0.860421164157441,0.814080162457471,0.791854183941638,0.814868419954,0.8361203871767,0.783569416638857,0.757127537695075,0.842511051620169,0.786608685586193
"46",0.167582937216508,0.081203925713547,0.0662416043613994,9,153,0.730059174756265,0.814198950392965,0.904555662575238,0.770982109916505,0.812637164139559,0.858188948332925,0.813157426406723,0.791535669066709,0.813417682431815,0.835102528597045,0.78412230460974,0.757092402778778,0.84218897569743,0.785126639270996
"47",0.167568485284886,0.0812088469432998,0.0662470447602856,9,142,0.730122138655808,0.814149610200976,0.904481377848471,0.770991993853198,0.812638836119144,0.858127706818382,0.813142115726685,0.791541557053097,0.813393872401665,0.835073590116751,0.784145921723006,0.757120638032463,0.842167075890695,0.785117489506662
"48",0.161192099890584,0.0768953612891207,0.0675732373233739,10,137,0.75900407607173,0.859819759935409,0.886730023550996,0.807840765546028,0.820385093873839,0.87317122947171,0.833324814664242,0.814088768057631,0.839871010613649,0.846366741465001,0.799392145202209,0.791222349153664,0.841929341299872,0.824808226380432
"49",0.167777637107454,0.0809205148147075,0.0662442449065857,9,42,0.729211967439727,0.817050549358857,0.90451960630946,0.771882788119856,0.812149322295309,0.85967333402927,0.81377978914238,0.791760117246981,0.814596249649362,0.835573524967863,0.78350514615855,0.757388721711239,0.841840701287819,0.786654225916552
